LawID,URI,LegislatorID,LegislatorName,LegislatorTitle,LegislatorReligion,LegislatorRuleBegin,LegislatorRuleEnd,TerID,TerShortLabel,TerSeq,TerLabel,TerOrg,TerOrgID,TerType1,TerType2,TerReligion,TerDistrict,TerPublished,TerEditor,TerLitList,TerAbbrevList,TerPreface,Datum,Date1,Date,Year,Month,Day,Form,Scope,RelatesTo,Publication,Archive,Title,Facs,URL,Matters,Dirty,Controlled,Links
ZUR.01.001.1685,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1417.00.00,,,1417,0,0,Verordnung,,,,"StAZ, A 42,2",,,,"(ZUR.01.001.1685.04379.0,,5.1,Wasser,,Gräben,,,,,Reinigung,,,,,,)",,,
ZUR.01.001.0806,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1463.08.25,,1463-08-25,1463,8,25,Verordnung,,,,"StAZ, A 42.2",,,,"(ZUR.01.001.0806.05102.0,,3.2,Sozialwesen,,Waisen,,,,,Erziehung,,,,,,),(ZUR.01.001.0806.05103.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Tuch; Wolle,,,,,,),(ZUR.01.001.0806.02893.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Münzfuß,,,,,,)",,,
ZUR.01.001.1986,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1470.06.09,,1470-06-09,1470,6,9,Verordnung,,,,"StAZ, A 42.1",,,,"(ZUR.01.001.1986.05088.0,,4.1,Landwirtschaft,,Weide,,,,,Allmende; Beschränkung; Aufsicht,,,,,,)",,,
ZUR.01.001.1744,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1472.08.19,,1472-08-19,1472,8,19,Verordnung,,,,"StAZ, A 42.2",,,,"(ZUR.01.001.1744.04472.0,,1.4,Aufwand und Luxus,,Kleidung,,,,,Bauern; Bürger,,,,,,)",,,
ZUR.01.001.1761,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1483.00.00,,,1483,0,0,Verordnung,,,,"StAZ, A 42.3 Buch 1483-1497",,,,"(ZUR.01.001.1761.05004.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Eigentumsschutz,,,,,Diebstahl,,,,,,),(ZUR.01.001.1761.04505.0,,4.1,Landwirtschaft,,Weinbau,,,,,Anbau; Ernteordnung; Wein; Verkauf,,,,,,),(ZUR.01.001.1761.04506.0,,4.2,Forst- und Bodennutzung,,Fischfang,,,,,Fischfrevel,,,,,,),(ZUR.01.001.1761.05005.0,,4.6,Handel und Dienstleistungen,,Maße & Gewichte,,,,,Wein,,,,,,)",,,
ZUR.01.001.1760,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1485.05.23,,1485-05-23,1485,5,23,Verordnung,,,,"StAZ, A 42.3 Buch 1483-1497",,,,"(ZUR.01.001.1760.04504.0,,4.2,Forst- und Bodennutzung,,Forst,,,,,Forstfrevel,,,,,,)",,,
ZUR.01.001.1762,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1486.00.00,,,1486,0,0,Verordnung,,,,"StAZ, A 42.3 Buch 1483-1497",,,,"(ZUR.01.001.1762.04507.0,,1.1,Religionsangelegenheiten,,Kirchenzucht,,,,,Wallfahrten,,,,,,)",,,
ZUR.01.001.1668,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1486.05.11,,1486-05-11,1486,5,11,Verordnung,,,,"StAZ, A 42.3 Buch 1483-1497",,,,"(ZUR.01.001.1668.04360.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Valvation; Zulässige Sorten,,,,,,)",,,
ZUR.01.001.1880,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1488.00.00,,,1488,0,0,Verordnung,,,,"StAZ, A 42.3 Buch 1483-1497",,,,"(ZUR.01.001.1880.04436.0,,4.2,Forst- und Bodennutzung,,Forst,,,,,Forstfrevel; Holzverwendung; Holzzuteilung,,,Geschätztes Datum: 00.00.1488.,,,)",,,
ZUR.01.001.1703,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1488.03.17,,1488-03-17,1488,3,17,Verordnung,,,,"StAZ, A 42.1",,,,"(ZUR.01.001.1703.04396.0,,4.1,Landwirtschaft,,Güter,,,,,Bewirtschaftung; Zwang; Förderung,,,,,,)",,,
ZUR.01.001.1763,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1488.05.03,,1488-05-03,1488,5,3,Verordnung,,,,"StAZ, A 42.3 Buch 1483-1497",,,,"(ZUR.01.001.1763.05006.0,,4.1,Landwirtschaft,,Tierhaltung/Tiernutzung,,,,,Aufsicht,,,,,,),(ZUR.01.001.1763.04509.0,,4.2,Forst- und Bodennutzung,,Jagd,,,,,Beschränkung; Rebhühner,,,,,,),(ZUR.01.001.1763.04508.0,,4.6,Handel und Dienstleistungen,,Ungeld/Akzise,,,,,Wein,,,,,,)",,,
ZUR.01.001.1741,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1488.11.18,,1488-11-18,1488,11,18,Verordnung,Stadt Zürich,,,"StAZ, A 42.2",,,,"(ZUR.01.001.1741.04465.0,,1.4,Aufwand und Luxus,,Aufwand,,,,,Hochzeit; Taufe; Neujahr,,,,,,),(ZUR.01.001.1741.04467.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Umzüge/Feste,,,,,Fastnacht; Frauen,,,,,,),(ZUR.01.001.1741.04466.0,,2.4,Policey der Verwaltung und Justiz,,Amtsführung/Amtsmißbrauch,,,,,Bestechlichkeit; Zünfte; Mitglieder,,,,,,)",,,
ZUR.01.001.1742,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1488.11.18,,1488-11-18,1488,11,18,Verordnung,,,,"StAZ, A 42.2",,,,"(ZUR.01.001.1742.04469.0,,1.4,Aufwand und Luxus,,Aufwand,,,,,Hochzeit; Kirchweih,,,,,,),(ZUR.01.001.1742.04468.0,,1.4,Aufwand und Luxus,,Kleidung,,,,,Frauen,,,,,,),(ZUR.01.001.1742.04470.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Waffenführung,,,,,Schießverbot,,,,,,)",,,
ZUR.01.001.1764,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1490.07.21,,1490-07-21,1490,7,21,Verordnung,,,,"StAZ, A 42.3 Buch 1483-1497",,,,"(ZUR.01.001.1764.04510.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Kriegslauf/Kriegsdienst,,,,,Verbot,,,,,,),(ZUR.01.001.1764.04511.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Werber; Werbungsverbot,,,,,,),(ZUR.01.001.1764.05007.0,,4.1,Landwirtschaft,,Weinbau,,,,,Wein; Verkauf,,,,,,)",,,
ZUR.01.001.1644,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1490.11.16,,1490-11-16,1490,11,16,Verordnung,,,,"StAZ, A 42.1",,,,"(ZUR.01.001.1644.04314.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Kriegslauf/Kriegsdienst,,,,,Verbot,,,,,,),(ZUR.01.001.1644.04315.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Werber; Werbungsverbot,,,,,,)",,,
ZUR.01.001.1645,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1494.11.10,,1494-11-10,1494,11,10,Verordnung,,,,"StAZ, A 42.1",,,,"(ZUR.01.001.1645.04317.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Kriegslauf/Kriegsdienst,,,,,Verbot,,,,,,),(ZUR.01.001.1645.04316.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Werber; Werbungsverbot,,,,,,)",,,
ZUR.01.001.1765,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1497.03.11,,1497-03-11,1497,3,11,Verordnung,,,,"StAZ, A 42.3 Buch 1483-1497",,,,"(ZUR.01.001.1765.05008.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Eigentumsschutz,,,,,Diebstahl; Holz,,,,,,),(ZUR.01.001.1765.04512.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Kriegslauf/Kriegsdienst,,,,,Verbot,,,,,,),(ZUR.01.001.1765.04513.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Werber; Werbungsverbot,,,,,,)",,,
ZUR.01.001.1946,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1500.00.00,,,1500,0,0,Ordnung,,,,"StAZ, A 42.3 (Verbotbuch)",,,,"(ZUR.01.001.1946.05011.0,,1.1,Religionsangelegenheiten,,Feiertage/Religiöse Feste,,,,,Spielen; Fasten,,,,,,),(ZUR.01.001.1946.05012.0,,1.1,Religionsangelegenheiten,,Gotteslästerung,,,,,Schwören & Fluchen; Mutter Christi & Heilige,,,,,,),(ZUR.01.001.1946.05011.1,,1.1,Religionsangelegenheiten,,Kirchenzucht,,,,,Spielen; Fasten,,,,,,),(ZUR.01.001.1946.05013.0,,1.4,Aufwand und Luxus,,Kleidung,,,,,,,,,,,),(ZUR.01.001.1946.05010.1,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Glücksspiel,,,,,Lieder; Hochzeit; Weihnachten; Gaststätten; Verbot,,,,,,),(ZUR.01.001.1946.05010.2,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Tanzen,,,,,Lieder; Hochzeit; Weihnachten; Gaststätten; Verbot,,,,,,),(ZUR.01.001.1946.05010.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Umzüge/Feste,,,,,Lieder; Hochzeit; Weihnachten; Gaststätten; Verbot,,,,,,),(ZUR.01.001.1946.05016.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Eigentumsschutz,,,,,Unterschlagung; Eigentum, öffentliches,,,,,,),(ZUR.01.001.1946.05018.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Waffenführung,,,,,Degen; Jugendliche; Mißbrauch,,,,,,),(ZUR.01.001.1946.05019.0,,2.4,Policey der Verwaltung und Justiz,,Verfahren,,,,,Parteien; Verhalten,,,,,,),(ZUR.01.001.1946.05020.0,,4.1,Landwirtschaft,,Tierhaltung/Tiernutzung,,,,,Aufsicht,,,,,,),(ZUR.01.001.1946.05017.0,,4.2,Forst- und Bodennutzung,,Jagd,,,,,Wildschutz; Vögel,,,,,,),(ZUR.01.001.1946.05015.0,,5.1,Wasser,,Brunnen,,,,,Hygiene,,,,,,),(ZUR.01.001.1946.05014.0,,5.4,Bauwesen und Infrastruktur,,Abfall/Entsorgung,,,,,Grobmüll; Stadtgräben; See; Löschmittel; Bauvorschriften; Feuerstätten; Offenes Feuer,,,Geschätztes Datum: 00.00.1500.,,,),(ZUR.01.001.1946.05014.1,,5.4,Bauwesen und Infrastruktur,,Feuerpolizei,,,,,Grobmüll; Stadtgräben; See; Löschmittel; Bauvorschriften; Feuerstätten; Offenes Feuer,,,Geschätztes Datum: 00.00.1500.,,,)",,,
ZUR.01.001.1870,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1500.00.00,,,1500,0,0,Verordnung,,,,"StAZ, A 42.3 (Verbotbuch)",,,,"(ZUR.01.001.1870.05098.0,,1.1,Religionsangelegenheiten,,Kirchenzucht,,,,,Hochzeit; Singen,,,Geschätztes Datum: 00.00.1500.,,,)",,,
ZUR.01.001.1947,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1500.00.00,,,1500,0,0,Verordnung,,,,"StAZ, A 42.3 (Verbotbuch)",Der Rätten und Zunfftmeistern Eyd den sy in der Kilchen schweren söllen.,,,"(ZUR.01.001.1947.05022.0,,2.4,Policey der Verwaltung und Justiz,,Amtsführung/Amtsmißbrauch,,,,,Eid; Rat; Ratsmitglieder; Bürgermeister; Gemeinden,,,,,,),(ZUR.01.001.1947.05024.0,,4.5,Handwerk und Gewerbe,,Zunftwesen,,,,,Zunftmeister; Eid,,,Geschätztes Datum: 00.00.1500.,,,)",,,
ZUR.01.001.1708,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1500.00.00,,,1500,0,0,Verordnung,,,,"StAZ, A 42.3 (Verbotbuch)",,,,"(ZUR.01.001.1708.05021.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Aufsicht; Verkaufsbeschränkungen,,,,,,),(ZUR.01.001.1708.05099.0,,4.7,Geld- und Kreditwesen,,Kreditwesen,,,,,Kreditverbot,,,Geschätztes Datum: 00.00.1500. Egli Nr. 52: Verordnung 25.05.1519.,,,)",,,
ZUR.01.001.0916,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1500.09.17,,1500-09-17,1500,9,17,Verordnung,,,,"StAZ, A 42.2",,,,"(ZUR.01.001.0916.03087.0,,4.1,Landwirtschaft,,Frevel,,,,,Feld; Weinberg,,,,,,)",,,
ZUR.01.001.1751,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1501.00.00,,,1501,0,0,Verordnung,,,,"StAZ, A 42.3 (Verbotbuch)",Wie niemas bevogteten Lüten udt sol zekouffen geben noch lyhen.,,,"(ZUR.01.001.1751.05000.0,,1.6,Vormundschaftswesen,,Vormundschaft,,,,,Genehmigung; Vormund; Beschränkung; Mündel,,,,,,),(ZUR.01.001.1751.05001.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Verkaufsbeschränkungen; Minderjährige,,,,,,),(ZUR.01.001.1751.04486.0,,4.6,Handel und Dienstleistungen,,Hausierer/Krämer,,,,,Verkaufsbeschränkungen; Minderjährige,,,Geschätztes Datum: 00.00.1501.,,,)",,,
ZUR.01.001.1704,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1501.05.22,,1501-05-22,1501,5,22,Verordnung,,,,"StAZ, A 42.1",,,,"(ZUR.01.001.1704.04397.0,,4.2,Forst- und Bodennutzung,,Forst,,,,,Harz- & Teergewinnung,,,,,,)",,,
ZUR.01.001.1949,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1501.10.28,,1501-10-28,1501,10,28,Verordnung,,,,"StAZ, A 42.3 (Verbotbuch)",Dis nachgeschriben Ordnung ist Ingeschrifft in Constafel und Zünften ouch Gsellschaften ufgeschlagen.,,,"(ZUR.01.001.1949.05026.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Glücksspiel,,,,,Verbot,,,,,,)",,,
ZUR.01.001.1782,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1501.10.30,,1501-10-30,1501,10,30,Verordnung,,,,"StAZ, A 42.3",,,,"(ZUR.01.001.1782.04431.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Münzfuß,,,,,,)",,,
ZUR.01.001.1663,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1501.11.16,,1501-11-16,1501,11,16,Verordnung,,,,"StAZ, A 42.1 & teilweise A 42.3 (Verbotbuch), undatiert",,,,"(ZUR.01.001.1663.04355.0,,4.2,Forst- und Bodennutzung,,Jagd,,,,,Beschränkung; Rebhühner; Wild,,,,,,)",,,
ZUR.01.001.1869,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1501.12.09,,1501-12-09,1501,12,9,Verordnung,,,,"StAZ, A 43.3",,,,"(ZUR.01.001.1869.04432.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Kriegslauf/Kriegsdienst,,,,,Verbot,,,,,,)",,,
ZUR.01.001.1648,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1502.00.00,,,1502,0,0,Verordnung,,,,"StAZ, A 42.1",,,,"(ZUR.01.001.1648.04330.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Kriegslauf/Kriegsdienst,,,,,Verbot,,,,,,),(ZUR.01.001.1648.04331.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Werber; Werbungsverbot,,,,,,)",,,
ZUR.01.001.1948,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1502.00.00,,,1502,0,0,Ordnung,,,,"StAZ, A 42.3 (Verbotbuch)","Ordnung wie man sich sol hallten so in der Statt Für uffgat, oder Gloyff werdent.",,,"(ZUR.01.001.1948.05025.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Sicherung Stadt/Land,,,,,Wachen,Es wird Bezug genommen auf das Haus von Bürgermeister Wyss (1502-1510),,,,,),(ZUR.01.001.1948.05023.0,,5.4,Bauwesen und Infrastruktur,,Feuerpolizei,,,,,Alarmwesen; Wachen,,,Geschätztes Datum: 00.00.1502, es wird Bezug genommen auf das Haus von Bürgermeister Wyss (1502-1510).,,,)",,,
ZUR.01.001.1752,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1502.00.00,,,1502,0,0,Verordnung,,,,"StAZ, A 42.3 (Verbotbuch)",Von den Büchsenschützen.,,,"(ZUR.01.001.1752.05003.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Waffenführung,,,,,Schießplatz; Haftung; Ausschluß,,,Geschätztes Datum: 00.00.1503.,,,)",,,
ZUR.01.001.1955,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1503.00.00,,,1503,0,0,Verordnung,,,,"StAZ, A 42.3 (Verbotbuch)",Das man kein Nuss uff der Stattgraben nemen soll.,,,"(ZUR.01.001.1955.05039.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Eigentumsschutz,,,,,Diebstahl; Nüsse,,,Geschätztes Datum: 00.00.1503.,,,)",,,
ZUR.01.001.1951,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1503.00.00,,,1503,0,0,Verordnung,,,,"StAZ, A 42.3 (Verbotbuch)",Wie die jungen Knaben nüt mitt Büchsen sönd umgan.,,,"(ZUR.01.001.1951.05029.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Waffenführung,,,,,Büchsen; Pulver; Lagerhaltung,,,,,,)",,,
ZUR.01.001.1956,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1503.00.00,,,1503,0,0,Verordnung,,,,"StAZ, A 42.3 (Verbotbuch)",Das niemas sol kein Truben sölle verkaufen.,,,"(ZUR.01.001.1956.05041.0,,4.1,Landwirtschaft,,Frevel,,,,,Weinberg; Hunde; Hühner,,,,,,),(ZUR.01.001.1956.05040.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Verkauf; Zeitpunkt; Trauben,,,Geschätztes Datum: 00.00.1500.,,,)",,,
ZUR.01.001.1950,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1503.04.10,,1503-04-10,1503,4,10,Verordnung,,,,"StAZ, A 42.3 (Verbotbuch)",Das man kein Holtz in die Sil werfe.,,,"(ZUR.01.001.1950.05028.0,,4.2,Forst- und Bodennutzung,,Forst,,,,,Transport; Flößerei,,,,,,)",,,
ZUR.01.001.1952,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1504.00.00,,,1504,0,0,Verordnung,,,,"StAZ, A 42.3 (Verbotbuch)",Wie man sich in der Engelwihr halten sol in den Husern.,,,"(ZUR.01.001.1952.05031.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Grober Unfug,,,,,Ruhestörung,,,,,,),(ZUR.01.001.1952.05030.0,,5.4,Bauwesen und Infrastruktur,,Feuerpolizei,,,,,Löschmittel; Lagerhaltung; Offenes Feuer; Hanf; Aufbewahrung; Aschebrennen; Seife,,,Geschätztes Datum: 00.00.1504.,,,)",,,
ZUR.01.001.1753,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1504.00.00,,,1504,0,0,Verordnung,,,,"StAZ, A 42.3 (Verbotbuch)",Das man kein Karpffen in der Stattgraben vahe.,,,"(ZUR.01.001.1753.04488.0,,4.2,Forst- und Bodennutzung,,Fischfang,,,,,Stadtgräben,,,,,,)",,,
ZUR.01.001.0814,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1504.01.03,,1504-01-03,1504,1,3,Verordnung,,,,"StAZ, A 42.2",,,,"(ZUR.01.001.0814.02912.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Umzüge/Feste,,,,,Mummenschanz,,,,,,)",,,
ZUR.01.001.1730,,ZUR.01.001,Bürgermeister und Kleiner und Großer Rat der Stadt Zürich,,EV,1336,1798,ZUR,ZUR,01,Zürich,Schweizer Eidgenossenschaft,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1504.02.15,,1504-02-15,1504,2,15,Verordnung,,,,"StAZ, A 43.3",,,,"(ZUR.01.001.1730.04448.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Kriegslauf/Kriegsdienst,,,,,Verbot,,,,,,),(ZUR.01.001.1730.04449.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Werber; Werbungsverbot,,,,,,)",,,
